timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1539330556524,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556529,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556533,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556537,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556541,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556544,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556548,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556552,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556555,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556558,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556562,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556565,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556569,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556572,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556576,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556580,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556583,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556587,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556590,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556594,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556597,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330556450,149,Transaction Controller (Load Data of Attribute and Tags for Save Article),200,"Number of samples in transaction : 41, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,2
1539330556601,208,Transaction Controller (Load Data of Attribute and Tags for Paramteric Search 2),200,"Number of samples in transaction : 26, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,1
1539330556810,215,Transaction Controller (Load Data of Attribute and Tags for Paramteric Search 3),200,"Number of samples in transaction : 26, number of failing samples : 0",Pre-loaded Data for Run Thread Group 1-1,,true,,0,1,1,0,2
1539330557050,168,/REST/login,200,,Process Thread Group 2-1,,true,,547,1,1,164,0
1539330557219,3,/REST/login,200,,Process Thread Group 2-1,,true,,215,1,1,3,0
1539330558316,120,/REST/login,200,,Process Thread Group 2-2,,true,,547,2,2,119,0
1539330558436,4,/REST/login,200,,Process Thread Group 2-2,,true,,215,2,2,4,0
1539330557223,1892,Simple Search,200,,Process Thread Group 2-1,text,true,,3031,2,2,1892,0
1539330557222,1892,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-1,,true,,3031,2,2,1892,1
1539330558441,974,ParametricSearch01_SearchTaxonomy,200,,Process Thread Group 2-2,text,true,,2068,1,1,974,0
1539330558440,974,Transaction Controller - ParametricSearch 1 (taxonomy) (case 7),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-2,,true,,2068,1,1,974,1
1539330559602,100,/REST/login,200,,Process Thread Group 2-3,,true,,547,1,1,96,0
1539330559702,2,/REST/login,200,,Process Thread Group 2-3,,true,,215,1,1,2,0
1539330560855,115,/REST/login,200,,Process Thread Group 2-4,,true,,547,2,2,111,0
1539330560970,2,/REST/login,200,,Process Thread Group 2-4,,true,,215,2,2,2,0
1539330559704,1960,Simple Search,200,,Process Thread Group 2-3,text,true,,3293,2,2,1959,0
1539330559704,1960,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-3,,true,,3293,2,2,1959,0
1539330560972,750,Get Article,200,,Process Thread Group 2-4,text,true,,82231,1,1,725,0
1539330560972,750,Transaction Controller - Get Article (case 2),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-4,,true,,82231,1,1,725,1
1539330562119,145,/REST/login,200,,Process Thread Group 2-5,,true,,547,1,1,140,0
1539330562264,3,/REST/login,200,,Process Thread Group 2-5,,true,,215,1,1,3,0
1539330562267,10,Prepare Data for Search,200,OK,Process Thread Group 2-5,text,true,,0,1,1,0,0
1539330563386,106,/REST/login,200,,Process Thread Group 2-6,,true,,547,2,2,103,0
1539330563492,1,/REST/login,200,,Process Thread Group 2-6,,true,,215,2,2,1,0
1539330562277,2399,ParametricSearch2 Search Attributes & Tags,200,,Process Thread Group 2-5,text,true,,6577,3,3,2398,0
1539330562267,2409,Transaction Controller - ParametricSearch 2 (Attribute and Tags) (case 8),200,"Number of samples in transaction : 2, number of failing samples : 0",Process Thread Group 2-5,,true,,6577,3,3,2398,0
1539330564671,132,/REST/login,200,,Process Thread Group 2-7,,true,,547,2,2,127,0
1539330564803,3,/REST/login,200,,Process Thread Group 2-7,,true,,215,2,2,3,0
1539330564806,1,BeanShell Sampler,200,OK,Process Thread Group 2-7,text,true,,0,2,2,0,0
1539330563493,1821,Simple Search,200,,Process Thread Group 2-6,text,true,,2059,2,2,1821,0
1539330563493,1821,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-6,,true,,2059,2,2,1821,0
1539330564807,968,Get Article for Save,200,,Process Thread Group 2-7,text,true,,82231,1,1,939,0
1539330565934,109,/REST/login,200,,Process Thread Group 2-8,,true,,547,2,2,105,0
1539330566044,2,/REST/login,200,,Process Thread Group 2-8,,true,,215,2,2,2,0
1539330566046,718,Get Article,200,,Process Thread Group 2-8,text,true,,82257,2,2,689,0
1539330566046,718,Transaction Controller - Get Article (case 2),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-8,,true,,82257,2,2,689,0
1539330567215,114,/REST/login,200,,Process Thread Group 2-9,,true,,547,2,2,111,0
1539330567329,2,/REST/login,200,,Process Thread Group 2-9,,true,,215,2,2,2,0
1539330568481,125,/REST/login,200,,Process Thread Group 2-10,,true,,547,3,3,120,0
1539330568607,1,/REST/login,200,,Process Thread Group 2-10,,true,,215,3,3,1,0
1539330568609,10,Prepare Data for Search,200,OK,Process Thread Group 2-10,text,true,,0,3,3,0,0
1539330565797,3881,Save call Article,200,,Process Thread Group 2-7,text,true,,83569,3,3,3853,0
1539330564806,4850,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-7,,true,,165800,3,3,4792,22
1539330569752,116,/REST/login,200,,Process Thread Group 2-11,,true,,547,3,3,111,0
1539330569868,1,/REST/login,200,,Process Thread Group 2-11,,true,,215,3,3,1,0
1539330569869,1,BeanShell Sampler,200,OK,Process Thread Group 2-11,text,true,,0,3,3,0,0
1539330568619,2246,ParametricSearch2 Search Attributes & Tags,200,,Process Thread Group 2-10,text,true,,6361,3,3,2244,0
1539330568608,2256,Transaction Controller - ParametricSearch 2 (Attribute and Tags) (case 8),200,"Number of samples in transaction : 2, number of failing samples : 0",Process Thread Group 2-10,,true,,6361,3,3,2244,1
1539330569870,985,Get Article for Save,200,,Process Thread Group 2-11,text,true,,82257,3,3,960,0
1539330571013,115,/REST/login,200,,Process Thread Group 2-12,,true,,547,3,3,110,0
1539330571128,4,/REST/login,200,,Process Thread Group 2-12,,true,,215,3,3,4,0
1539330572299,111,/REST/login,200,,Process Thread Group 2-13,,true,,547,3,3,106,0
1539330572410,2,/REST/login,200,,Process Thread Group 2-13,,true,,215,3,3,2,0
1539330572412,729,Get Article,200,,Process Thread Group 2-13,text,true,,82787,3,3,701,0
1539330572412,729,Transaction Controller - Get Article (case 2),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-13,,true,,82787,3,3,701,0
1539330573571,196,/REST/login,200,,Process Thread Group 2-14,,true,,547,3,3,192,0
1539330573767,1,/REST/login,200,,Process Thread Group 2-14,,true,,215,3,3,1,0
1539330570879,3795,Save call Article,200,,Process Thread Group 2-11,text,true,,83600,3,3,3754,0
1539330569869,4781,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-11,,true,,165857,3,3,4714,24
1539330574836,131,/REST/login,200,,Process Thread Group 2-15,,true,,547,3,3,128,0
1539330574967,2,/REST/login,200,,Process Thread Group 2-15,,true,,215,3,3,2,0
1539330574969,511,Create Asset,200,,Process Thread Group 2-15,text,true,,3260,3,3,511,0
1539330574969,511,Transaction Controller - Create Asset (case 3),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-15,,true,,3260,3,3,511,0
1539330573769,1866,Simple Search,200,,Process Thread Group 2-14,text,true,,2059,2,2,1866,0
1539330573768,1866,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-14,,true,,2059,2,2,1866,1
1539330576102,129,/REST/login,200,,Process Thread Group 2-16,,true,,547,2,2,125,0
1539330576231,1,/REST/login,200,,Process Thread Group 2-16,,true,,215,2,2,1,0
1539330576233,10,Prepare Data for Search,200,OK,Process Thread Group 2-16,text,true,,0,2,2,0,0
1539330577382,121,/REST/login,200,,Process Thread Group 2-17,,true,,547,3,3,118,0
1539330577503,2,/REST/login,200,,Process Thread Group 2-17,,true,,215,3,3,2,0
1539330576243,2310,ParametricSearch3 Search Attributes & Tags (Advance),200,,Process Thread Group 2-16,text,true,,6577,3,3,2310,0
1539330576232,2320,Transaction Controller - ParametricSearch 3 (Attribute and Tags) (case 9),200,"Number of samples in transaction : 2, number of failing samples : 0",Process Thread Group 2-16,,true,,6577,3,3,2310,1
1539330577505,1125,ParametricSearch01_SearchTaxonomy,200,,Process Thread Group 2-17,text,true,,2068,2,2,1125,0
1539330577505,1125,Transaction Controller - ParametricSearch 1 (taxonomy) (case 7),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-17,,true,,2068,2,2,1125,0
1539330578648,106,/REST/login,200,,Process Thread Group 2-18,,true,,547,2,2,101,0
1539330578754,2,/REST/login,200,,Process Thread Group 2-18,,true,,215,2,2,2,0
1539330579923,116,/REST/login,200,,Process Thread Group 2-19,,true,,547,3,3,112,0
1539330580040,2,/REST/login,200,,Process Thread Group 2-19,,true,,215,3,3,2,0
1539330567331,13339,Create Product,200,,Process Thread Group 2-9,text,true,,24585,3,3,13336,0
1539330567331,13339,Transaction Controller - Create Article (case 1),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-9,,true,,24585,3,3,13336,0
1539330581195,136,/REST/login,200,,Process Thread Group 2-20,,true,,547,3,3,129,0
1539330581331,2,/REST/login,200,,Process Thread Group 2-20,,true,,215,3,3,2,0
1539330581333,380,Get Asset,200,,Process Thread Group 2-20,text,true,,16991,3,3,379,0
1539330581333,380,Transaction Controller - Get Asset (case 4),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-20,,true,,16991,3,3,379,0
1539330580042,1858,Simple Search,200,,Process Thread Group 2-19,text,true,,3029,2,2,1858,0
1539330580042,1858,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-19,,true,,3029,2,2,1858,1
1539330582454,116,/REST/login,200,,Process Thread Group 2-21,,true,,547,2,2,109,0
1539330582570,4,/REST/login,200,,Process Thread Group 2-21,,true,,215,2,2,4,0
1539330583743,115,/REST/login,200,,Process Thread Group 2-22,,true,,547,3,3,111,0
1539330583858,2,/REST/login,200,,Process Thread Group 2-22,,true,,215,3,3,2,0
1539330583860,677,Get Article,200,,Process Thread Group 2-22,text,true,,82203,3,3,648,0
1539330583860,677,Transaction Controller - Get Article (case 2),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-22,,true,,82203,3,3,648,0
1539330585001,117,/REST/login,200,,Process Thread Group 2-23,,true,,547,3,3,112,0
1539330585118,3,/REST/login,200,,Process Thread Group 2-23,,true,,215,3,3,3,0
1539330585121,0,BeanShell Sampler,200,OK,Process Thread Group 2-23,text,true,,0,3,3,0,0
1539330585121,723,Get Article for Save,200,,Process Thread Group 2-23,text,true,,82787,3,3,698,0
1539330586267,104,/REST/login,200,,Process Thread Group 2-24,,true,,547,4,4,100,0
1539330586371,2,/REST/login,200,,Process Thread Group 2-24,,true,,215,4,4,2,0
1539330587548,119,/REST/login,200,,Process Thread Group 2-25,,true,,547,5,5,114,0
1539330587667,2,/REST/login,200,,Process Thread Group 2-25,,true,,215,5,5,2,0
1539330586373,2372,Simple Search,200,,Process Thread Group 2-24,text,true,,2059,5,5,2372,0
1539330586373,2372,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-24,,true,,2059,5,5,2372,0
1539330587669,1089,ParametricSearch01_SearchTaxonomy,200,,Process Thread Group 2-25,text,true,,2068,4,4,1089,0
1539330587669,1089,Transaction Controller - ParametricSearch 1 (taxonomy) (case 7),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-25,,true,,2068,4,4,1089,0
1539330588817,109,/REST/login,200,,Process Thread Group 2-26,,true,,547,4,4,105,0
1539330588926,1,/REST/login,200,,Process Thread Group 2-26,,true,,215,4,4,1,0
1539330585867,3822,Save call Article,200,,Process Thread Group 2-23,text,true,,84146,4,4,3793,0
1539330585121,4545,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-23,,true,,166933,4,4,4491,23
1539330590088,123,/REST/login,200,,Process Thread Group 2-27,,true,,547,4,4,119,0
1539330590211,1,/REST/login,200,,Process Thread Group 2-27,,true,,215,4,4,1,0
1539330588927,1978,Simple Search,200,,Process Thread Group 2-26,text,true,,2059,4,4,1977,0
1539330588927,1978,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-26,,true,,2059,4,4,1977,0
1539330590212,797,Get Article,200,,Process Thread Group 2-27,text,true,,82179,3,3,770,0
1539330590212,797,Transaction Controller - Get Article (case 2),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-27,,true,,82179,3,3,770,0
1539330591352,112,/REST/login,200,,Process Thread Group 2-28,,true,,547,3,3,109,0
1539330591464,5,/REST/login,200,,Process Thread Group 2-28,,true,,215,3,3,5,0
1539330591470,9,Prepare Data for Search,200,OK,Process Thread Group 2-28,text,true,,0,3,3,0,0
1539330592618,148,/REST/login,200,,Process Thread Group 2-29,,true,,547,4,4,145,0
1539330592766,2,/REST/login,200,,Process Thread Group 2-29,,true,,215,4,4,2,0
1539330578757,14145,Create Product,200,,Process Thread Group 2-18,text,true,,24670,4,4,14142,0
1539330578756,14145,Transaction Controller - Create Article (case 1),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-18,,true,,24670,4,4,14142,1
1539330591479,2226,ParametricSearch2 Search Attributes & Tags,200,,Process Thread Group 2-28,text,true,,6599,3,3,2225,0
1539330591470,2235,Transaction Controller - ParametricSearch 2 (Attribute and Tags) (case 8),200,"Number of samples in transaction : 2, number of failing samples : 0",Process Thread Group 2-28,,true,,6599,3,3,2225,0
1539330593894,130,/REST/login,200,,Process Thread Group 2-30,,true,,547,3,3,127,0
1539330594024,1,/REST/login,200,,Process Thread Group 2-30,,true,,215,3,3,1,0
1539330592768,1913,Simple Search,200,,Process Thread Group 2-29,text,true,,3029,3,3,1913,0
1539330592768,1913,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-29,,true,,3029,3,3,1913,0
1539330595160,134,/REST/login,200,,Process Thread Group 2-31,,true,,547,3,3,131,0
1539330595294,1,/REST/login,200,,Process Thread Group 2-31,,true,,215,3,3,1,0
1539330595296,462,Create Asset,200,,Process Thread Group 2-31,text,true,,3258,3,3,462,0
1539330595296,462,Transaction Controller - Create Asset (case 3),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-31,,true,,3258,3,3,462,1
1539330596439,107,/REST/login,200,,Process Thread Group 2-32,,true,,547,3,3,102,0
1539330596546,2,/REST/login,200,,Process Thread Group 2-32,,true,,215,3,3,2,0
1539330596548,10,Prepare Data for Search,200,OK,Process Thread Group 2-32,text,true,,0,3,3,0,0
1539330582575,14308,Create Product,200,,Process Thread Group 2-21,text,true,,24550,3,3,14305,0
1539330582574,14308,Transaction Controller - Create Article (case 1),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-21,,true,,24550,3,3,14305,1
1539330594026,3342,ParametricSearch01_SearchTaxonomy,200,,Process Thread Group 2-30,text,true,,272015,2,2,3237,0
1539330594025,3342,Transaction Controller - ParametricSearch 1 (taxonomy) (case 7),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-30,,true,,272015,2,2,3237,1
1539330597711,138,/REST/login,200,,Process Thread Group 2-33,,true,,547,2,2,135,0
1539330597850,1,/REST/login,200,,Process Thread Group 2-33,,true,,215,2,2,1,0
1539330596558,2258,ParametricSearch3 Search Attributes & Tags (Advance),200,,Process Thread Group 2-32,text,true,,6361,2,2,2258,0
1539330596548,2268,Transaction Controller - ParametricSearch 3 (Attribute and Tags) (case 9),200,"Number of samples in transaction : 2, number of failing samples : 0",Process Thread Group 2-32,,true,,6361,2,2,2258,1
1539330598983,109,/REST/login,200,,Process Thread Group 2-34,,true,,547,2,2,105,0
1539330599092,2,/REST/login,200,,Process Thread Group 2-34,,true,,215,2,2,2,0
1539330600249,128,/REST/login,200,,Process Thread Group 2-35,,true,,547,3,3,124,0
1539330600377,1,/REST/login,200,,Process Thread Group 2-35,,true,,215,3,3,1,0
1539330600378,11,Prepare Data for Search,200,OK,Process Thread Group 2-35,text,true,,0,3,3,0,0
1539330599094,2092,Simple Search,200,,Process Thread Group 2-34,text,true,,2059,3,3,2092,0
1539330599094,2092,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-34,,true,,2059,3,3,2092,0
1539330601515,121,/REST/login,200,,Process Thread Group 2-36,,true,,547,3,3,116,0
1539330601636,2,/REST/login,200,,Process Thread Group 2-36,,true,,215,3,3,2,0
1539330601638,0,BeanShell Sampler,200,OK,Process Thread Group 2-36,text,true,,0,3,3,0,0
1539330601639,704,Get Article for Save,200,,Process Thread Group 2-36,text,true,,82203,3,3,667,0
1539330602782,124,/REST/login,200,,Process Thread Group 2-37,,true,,547,4,4,120,0
1539330602906,2,/REST/login,200,,Process Thread Group 2-37,,true,,215,4,4,2,0
1539330602908,10,Prepare Data for Search,200,OK,Process Thread Group 2-37,text,true,,0,4,4,0,0
1539330600389,2666,ParametricSearch2 Search Attributes & Tags,200,,Process Thread Group 2-35,text,true,,6371,4,4,2666,0
1539330600378,2677,Transaction Controller - ParametricSearch 2 (Attribute and Tags) (case 8),200,"Number of samples in transaction : 2, number of failing samples : 0",Process Thread Group 2-35,,true,,6371,4,4,2666,0
1539330604049,115,/REST/login,200,,Process Thread Group 2-38,,true,,547,4,4,111,0
1539330604164,2,/REST/login,200,,Process Thread Group 2-38,,true,,215,4,4,2,0
1539330604167,775,Get Article,200,,Process Thread Group 2-38,text,true,,82301,4,4,750,0
1539330604167,775,Transaction Controller - Get Article (case 2),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-38,,true,,82301,4,4,750,0
1539330602918,2372,ParametricSearch3 Search Attributes & Tags (Advance),200,,Process Thread Group 2-37,text,true,,6599,3,3,2371,0
1539330602908,2382,Transaction Controller - ParametricSearch 3 (Attribute and Tags) (case 9),200,"Number of samples in transaction : 2, number of failing samples : 0",Process Thread Group 2-37,,true,,6599,3,3,2371,0
1539330605330,122,/REST/login,200,,Process Thread Group 2-39,,true,,547,3,3,114,0
1539330605452,2,/REST/login,200,,Process Thread Group 2-39,,true,,215,3,3,2,0
1539330602365,3702,Save call Article,200,,Process Thread Group 2-36,text,true,,83561,3,3,3664,0
1539330601638,4406,Transaction Controller - Save Article (case 5),200,"Number of samples in transaction : 3, number of failing samples : 0",Process Thread Group 2-36,,true,,165764,3,3,4331,23
1539330606600,122,/REST/login,200,,Process Thread Group 2-40,,true,,547,3,3,119,0
1539330606722,2,/REST/login,200,,Process Thread Group 2-40,,true,,215,3,3,2,0
1539330606724,345,Get Asset,200,,Process Thread Group 2-40,text,true,,17334,3,3,345,0
1539330606724,345,Transaction Controller - Get Asset (case 4),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-40,,true,,17334,3,3,345,0
1539330605454,2084,Simple Search,200,,Process Thread Group 2-39,text,true,,2059,2,2,2084,0
1539330605454,2084,Transaction Controller - Simple Search (case 6),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-39,,true,,2059,2,2,2084,1
1539330597851,13395,Create Product,200,,Process Thread Group 2-33,text,true,,24601,1,1,13393,0
1539330597851,13395,Transaction Controller - Create Article (case 1),200,"Number of samples in transaction : 1, number of failing samples : 0",Process Thread Group 2-33,,true,,24601,1,1,13393,1
1539330712308,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712312,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712316,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712320,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712324,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712328,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712332,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712336,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712340,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712344,5,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712349,3,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712353,3,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712357,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712361,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712365,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712369,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712373,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712377,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712381,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712385,4,BeanShell Sampler - Attribute Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712389,5,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712394,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712397,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712401,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712405,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712408,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712412,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712415,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712419,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712423,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712427,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712430,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712434,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712438,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712441,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712445,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712448,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712452,3,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712455,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
1539330712459,4,BeanShell Sampler - Tag Save Article,200,OK,Pre-loaded Data for Run Thread Group 1-1,text,true,,0,1,1,0,0
